키워드,언론사,기사명,날짜,URL
이데일리,“격리중인데 병원가도 될까요?”…코로나 자가격리 수칙 ‘총정리’,2021-09-25,http://www.edaily.co.kr/news/newspath.asp?newsid=02463286629183400,코로나 생활 변화
대경일보,"놀이로 배우는'환경 보호' 대구 달서구, 기후변화 교실 운영",2021-09-29,http://www.dkilbo.com/news/articleView.html?idxno=345239,코로나 생활 변화
스포츠서울,코로나19 확산에 명절도 '비대면' 온라인 매출 급증,2021.09.22.,http://www.sportsseoul.com/news/read/1064347?ref=naver,코로나 생활 변화
한국농어촌방송,"서울시, 코로나19 이후 달라진 1인가구 생활 심층조사 실시",2021-09-28,http://www.newskr.kr/news/articleView.html?idxno=71545,코로나 생활 변화
EBN,"삼성·LG전자, 코로나 특수에 3분기 어닝 서프라이즈 예상",2021-09-27,https://www.ebn.co.kr/news/view/1501689/?sc=Naver,코로나 생활 변화
전국매일신문,"경기도공무원노조 ""코로나 위기 소모적인 국정감사 중단해야""",2021-09-29,http://www.jeonmae.co.kr/news/articleView.html?idxno=856198,코로나 생활 변화
경향신문,기차역 편의점도 코로나19 시대엔 '무인화',2021-09-27,https://www.khan.co.kr/national/national-general/article/202109260939001,코로나 생활 변화
안전신문,"[기고-김상영]코로나19 팬데믹 시대, 미래에 유념해야 할 것들",2021-09-30,https://www.safetynews.co.kr/news/articleView.html?idxno=208075,코로나 생활 변화
베이비뉴스,"코로나 상황 장기화... ADHD, 틱장애 등 소아정신과 질환 어떻게 관리할까?",2021-09-30,https://www.ibabynews.com/news/articleView.html?idxno=98774,코로나 생활 변화
아시아에이,"NHN, 환경·사회 위한 변화 'We Change' 캠페인 시작",2021-09-30,http://www.asiaa.co.kr/news/articleView.html?idxno=59858,코로나 생활 변화
베이비타임즈,"코로나 여파 속, 공공도서관 일평균 대출 권수 38% 증가",2021-09-28,http://www.babytimes.co.kr/news/articleView.html?idxno=50667,코로나 생활 변화
메디파나뉴스,"코로나에 지친 국민…""일상회복 구체적 정책비전 제시할 때""",2021-09-28,http://medipana.com/news/news_viewer.asp?NewsNum=285458&MainKind=A&NewsKind=5&vCount=12&vKind=1,코로나 생활 변화
아이뉴스24,"[생활의 전환] ① 생활형 숙박시설·도시형 생활주택, 분양 트렌드 '주도'",2021-09-30,http://www.inews24.com/view/1407718,코로나 생활 변화
데일리팝,[글로벌 트렌드] 코로나19 이후 집에 있는 시간이 길어졌다! 홈케어 제품에 관...,2021-09-30,http://www.dailypop.kr/news/articleView.html?idxno=54512,코로나 생활 변화
한국일보,열 나고 재채기 잦으면 코로나? 환절기엔 알레르기 비염 기승,2021-09-25,https://hankookilbo.com/News/Read/A2021092422020004220?did=NA,코로나 생활 변화
머니S,"광주 서구, 생활밀착형 ‘도시숲 조성사업’ 추진",2021-09-24,http://moneys.mt.co.kr/news/mwView.php?no=2021092312538055025,코로나 생활 변화
아시아경제,"광진구, 코로나19 백신 미접종자 10월부터 접종 가능",2021.09.23.,https://view.asiae.co.kr/article/2021092307292924537,코로나 생활 변화
의협신문,"국민 89.6% ""코로나19 종식 불가능…독감 처럼 백신 맞고 관리""",2021-09-28,http://www.doctorsnews.co.kr/news/articleView.html?idxno=141154,코로나 생활 변화
의협신문,"국민 89.6% ""코로나19 종식 불가능…독감 처럼 백신 맞고 관리""",2021-09-28,http://www.doctorsnews.co.kr/news/articleView.html?idxno=141154,코로나 생활 변화
서울경제,추석연휴 지나자 코로나 확진자 폭증···사상 최다치 예고 '비상',24면 1단,https://www.sedaily.com/NewsView/22RKSRD2RH,코로나 생활 변화
AI타임스,"[스페셜 리포트]③코로나19의 비대면 경험, 대면시대 회귀 이전 마지막 기술적...",2021-09-30,http://www.aitimes.com/news/articleView.html?idxno=140793,코로나 생활 변화
퍼블릭뉴스,[인천] 북부권 주민 삶의 질 향상 위해 생활 SOC 대폭 확충 外,2021-09-28,http://www.psnews.co.kr/news/articleView.html?idxno=2001457,코로나 생활 변화
e대한경제,[인터뷰] 정갑윤 지식재산단체총연합회 공동회장 “코로나 시대 청년실업과 저...,2021-09-30,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202109291559319600733,코로나 생활 변화
한국일보,확진자 주간 발표? 코로나 유행주의보? …'위드 코로나' 논의 시작,2021-09-24,https://hankookilbo.com/News/Read/A2021092321580004000?did=NA,코로나 생활 변화
뉴시스,"與 ""거리두기 과도한 의존 전환해야""…12월 '위드코로나' 제안",2021-09-24,http://www.newsis.com/view/?id=NISX20210923_0001591358&cID=10301&pID=10300,코로나 생활 변화
전남일보,"""코로나19로 인한 교육현장의 고통, 해결책은 '부르미정신'""",2021-09-29,https://www.jnilbo.com/view/media/view?code=2021092810305470701,코로나 생활 변화
헤럴드경제,[KB카드 빅데이터] 코로나가 가져온 교육시장 변화…인강·혼공·편입,2021-09-28,http://news.heraldcorp.com/view.php?ud=20210927000253,코로나 생활 변화
제주교통복지신문,"서울시, 코로나19 이후 달라진 1인가구 생활 심층조사 실시",2021-09-28,http://www.jejutwn.com/news/article.html?no=92064,코로나 생활 변화
뉴스1,"메리츠證 “위드코로나 시대, 하이브·카겜즈 등 성장 지속 기업 주목”",2021-09-28,https://www.news1.kr/articles/?4445304,코로나 생활 변화
CTS,"코로나, 주말 역대 최다...예배도 긴장",2021-09-28,http://www.cts.tv/news/view?ncate=THMNWS01&dpid=281601,코로나 생활 변화
국민일보,"[코로나시대, MZ 사랑법]② “외로우면 ‘셀소’해!”",2021.09.20.,http://news.kmib.co.kr/article/view.asp?arcid=0016287978&code=61121111&cp=nv,코로나 생활 변화
라포르시안,"국민 10명 중 9명 "" '코로나19 종식 불가능...독감처럼 관리해야""",2021-09-28,http://www.rapportian.com/news/articleView.html?idxno=138977,코로나 생활 변화
로이슈,"[기업사회활동] 롯데하이마트, 장애인 고용 창출 지원 가전제품 기증·종근당...",2021-09-30,http://www.lawissue.co.kr/view.php?ud=202109291331319327204ead0791_12,코로나 생활 변화
한국강사신문,"세종사이버대 IT학부 '코로나 시대 슬기로운 IT 생활, '당신의 IT 이야기를 들...",2021-09-30,http://www.lecturernews.com/news/articleView.html?idxno=77054,코로나 생활 변화
동아일보,[파워리더 인터뷰]“코로나로 확 바뀐 교육환경… AI 활용해 초중고 교실 분위...,A16면 TOP,https://www.donga.com/news/article/all/20210926/109424714/1,코로나 생활 변화
헤럴드경제,코로나가 바꾼 ‘교육시장 풍경’...비대면·편입·나홀로 공부,3면 TOP,http://news.heraldcorp.com/view.php?ud=20210927000638,코로나 생활 변화
중앙일보,[교육이 미래다] 슬기로운 소프트웨어 생활,U6면 1단,https://www.joongang.co.kr/article/25009214,코로나 생활 변화
노컷뉴스,"'위드 코로나' 전환해도…""예전으로는 못 돌아가""",2021.09.20.,https://www.nocutnews.co.kr/news/5627256,코로나 생활 변화
