키워드,언론사,기사명,날짜,URL
YTN,"日 기시다 정권 출범...""한일, 2020년 2월 코로나 전으로 돌아가야""",2021-09-30,https://www.ytn.co.kr/_ln/0104_202109302113422659,코로나 영향
한겨레,코로나19 실제 실업률 ‘통계’ 보다 0.3%p 더 높다,17면 1단,https://www.hani.co.kr/arti/economy/economy_general/1012831.html,코로나 영향
에너지경제,9월 기업 체감경기 나빠졌다…코로나·유가상승 등 영향,2021-09-30,https://www.ekn.kr/web/view.php?key=20210930010004692,코로나 영향
세계일보,코로나로 비만 증가… 생활습관 개선해 적극적으로 치료해야,2021-09-30,http://www.segye.com/content/html/2021/09/30/20210930505982.html?OutUrl=naver,코로나 영향
아시아경제,"8월 사업체종사자 22.4만명 증가 그쳐…""코로나19 여파""",2021-09-30,https://view.asiae.co.kr/article/2021093012272526900,코로나 영향
서울신문,코로나 4차 유행에도…소비심리 석달 만에 반등,2021-09-29,https://www.seoul.co.kr/news/newsView.php?id=20210928500079&wlog_tag3=naver,코로나 영향
조선일보,[Mint] 코로나가 키워놓은 ‘쓰레기 더미’… 폐기물 처리업체엔 ‘돈 더미’,C5면 1단,https://www.chosun.com/economy/mint/2021/10/01/OKXRM3IZTFF5HDOSU65CMVPNPU/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,코로나 영향
노컷뉴스,코로나19 재확산 여파…지역 산업활동 '주춤',2021-09-30,https://www.nocutnews.co.kr/news/5632071,코로나 영향
파이낸셜뉴스,코로나19 상황 속 공공도서관 일평균 대출 권수 38% 증가,2021-09-28,http://www.fnnews.com/news/202109270853587837,코로나 영향
MK스포츠,황혜영 “코로나 접종 후 백혈구 수치 떨어져”…후유증 호소 (전문),2021-10-01,http://mksports.co.kr/view/2021/932658/,코로나 영향
조선비즈,코로나 3000명대 확진에도 9월 소비자심리 반등,2021-09-28,https://biz.chosun.com/policy/policy_sub/2021/09/28/BOKVWHPLTFHZ5AI4Q4DNMWDRYQ/?utm_source=naver&utm_medium=original&utm_campaign=biz,코로나 영향
이데일리,'코로나·원자재·금리 3중고에 입법리스크까지'…숨막히는 기업들,A3면 TOP,http://www.edaily.co.kr/news/newspath.asp?newsid=03716246629184712,코로나 영향
세계일보,코로나 여파…개인파산 5년만에 최다,2021-09-28,http://www.segye.com/content/html/2021/09/27/20210927508552.html?OutUrl=naver,코로나 영향
한국정경신문,"""LG생활건강, 코로나19 재확산으로 중국 현지 영업 타격 불가피""-NH투자",2021-10-01,http://kpenews.com/View.aspx?No=2066844,코로나 영향
노컷뉴스,코로나 방역 덕에…지난해 호흡기 질환 사망률 감소,2021-09-29,https://www.nocutnews.co.kr/news/5630494,코로나 영향
경향신문,코로나 재확산·원자재 값 상승에 제조업 경기회복 기대감 다시 하락,2021-09-29,https://www.khan.co.kr/economy/economy-general/article/202109281108001,코로나 영향
동아사이언스,코로나19 감염이 당뇨병 발생 또는 합병증 위험 높인다,2021-09-30,https://www.dongascience.com/news/view/49569,코로나 영향
서울경제,"홍남기 ""코로나에도 카드매출 7~8% 증가···위드코로나 순조롭게 준비""",2021-09-30,https://www.sedaily.com/NewsView/22RNZLHKXN,코로나 영향
엑스포츠뉴스,"김희재 팬클럽, 울산 천사무료급식소에 도시락 및 물품 지원…선한 영향력",26분 전,https://www.xportsnews.com/?ac=article_view&entry_id=1481210,코로나 영향
부산일보,못 받아낸 국세 100조…코로나에 작년 주류 출고량 11년來 최저,2021-09-30,http://www.busan.com/view/busan/view.php?code=2021092912224390029,코로나 영향
파이낸셜뉴스,지난해 자살률 소폭 감소…이유는 코로나19 때문?,2021-09-29,http://www.fnnews.com/news/202109281535321739,코로나 영향
중앙일보,"머크 “먹는 코로나 치료제, 변이에도 효과” 연내 FDA 승인 목표",A8면 1단,https://www.joongang.co.kr/article/25011399,코로나 영향
미디어펜,"코로나19 재확산...8월 생산·소비·투자, 석달만에 '트리플 감소'",2021-09-30,http://www.mediapen.com/news/view/666916,코로나 영향
한국경제,'한류의 힘'…코로나에도 외국인 유학생 늘었다,A29면 1단,https://www.hankyung.com/society/article/2021092814991,코로나 영향
팜뉴스,코로나19가 '암 진행' 더 키운다?,2021-09-30,http://www.pharmnews.com/news/articleView.html?idxno=107493,코로나 영향
이투데이,"[종합] 홍남기 ""10월 위드 코로나로 방역·경제 조화…민생회복 주력""",2021-09-30,https://www.etoday.co.kr/news/view/2065538,코로나 영향
파이낸셜뉴스,12~17세·임신부 10월부터 코로나 백신 접종 Q&A,2021-09-28,http://www.fnnews.com/news/202109271426589685,코로나 영향
SBS Biz,중국 9월 제조업 PMI 49.6…전력대란·코로나 속 경기 위축,2021-09-30,https://biz.sbs.co.kr/article_hub/20000032645?division=NAVER,코로나 영향
